id,name,rating,userRatingCount,websiteUri,formattedAddress,latitude,longitude
"ChIJBfOLA5xuZIgRH1tgrKKfuRI","Sonic Drive-In","4","1169","http://www.sonicdrivein.com/locations/us/tn/nashville/1701-murfreesboro-pike/store-4224?utm_source=google-my-business&utm_medium=organic&utm_campaign=website-link&y_source=1_MjAzMzg1MTQ1NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","1701 Murfreesboro Pike, Nashville, TN 37217, USA","36.102542199999995","-86.6660368"
"ChIJdZsrJh1tZIgR-y20LVuV8ko","Taqueria Y Birrieria Arandas","4.2","394","http://ordertaqueriaybirrieriaarandas.com/","2111 Murfreesboro Pike, Nashville, TN 37217, USA","36.093478999999995","-86.6531895"
"ChIJISWJjqptZIgRD-EmAa47TuM","SOUL","4.4","502","https://soulantioch.com/","2419 Edge O Lake Dr, Antioch, TN 37013, USA","36.077891099999995","-86.6448475"
"ChIJWXsM-xttZIgRChdqw6UEqDo","Marco's Pizza","4.1","111","https://www.marcos.com/our-locations/restaurants/TN/Nashville/marcos-pizza-murfreesboro-pike-nashville-1","2528 Murfreesboro Pike, Nashville, TN 37217, USA","36.078292","-86.64198999999999"
"ChIJq3UD2pluZIgRWaWnb3l_xVw","kobe asian fusion restaurant","4.4","963","http://www.kobeasianfusionrestaurant.com/","1609 Murfreesboro Pike, Nashville, TN 37217, USA","36.104664","-86.670694"
"ChIJB77UjMxtZIgRMWSdlt7rlBY","H&T's Home Cooking","4.1","771","https://htshomecookingtn.com/","2264 Murfreesboro Pike, Nashville, TN 37217, USA","36.0890238","-86.64833349999999"
"ChIJn7aObS5sZIgRTtAj_USPv84","Ethio Coffee House","4.9","374","https://ethiocoffeehouse.com/","2131 Murfreesboro Pike, Nashville, TN 37217, USA","36.092359","-86.6525049"
"ChIJRZCt6DJsZIgRFJTZcTwgxUg","Jersey Mike's Subs","4","292","https://www.jerseymikes.com/4009/nashville-tn","2280 Murfreesboro Pike, Nashville, TN 37217, USA","36.088753","-86.647916"
"ChIJIf758ONtZIgRexLp4gbiQS0","EZ Eat Thai Sushi","4.7","151","https://ezeatthaisushi.com/","2266 Old Murfreesboro Pike, Nashville, TN 37217, USA","36.0890754","-86.64850539999999"
"ChIJ49WqfAJtZIgRJH9LV2_vUeY","El Sitio Venezolano","4.7","86","https://www.instagram.com/elsitiovenezolanotn?igsh=b21uZThnbDcwMm13","2292 Murfreesboro Pike, Nashville, TN 37217, USA","36.088131","-86.6469496"
"ChIJc1RDiC1sZIgRyftE3_0ouV0","Pupuseria Metapan","4.5","194","","2219 Murfreesboro Pike, Nashville, TN 37217, USA","36.089826699999996","-86.6512613"
